delta_t,x,y,delta_x,delta_y,speed_x,speed_y
31,5.0909758,-962.9347,-6.2795496,-0.15356445,-0.20256612,-0.004953692
37,-1.6412573,-941.5831,-6.732233,21.351562,-0.18195224,0.5770693
62,0.081703186,-949.62634,1.7229605,-8.043213,0.027789686,-0.12972924
33,2.470665,-955.5657,2.3889618,-5.939331,0.072392784,-0.17997973
35,10.192188,-969.985,7.7215233,-14.419312,0.22061495,-0.41198033
32,12.560802,-982.3424,2.3686142,-12.357422,0.07401919,-0.38616943
38,42.243793,-990.7514,29.682991,-8.408997,0.7811313,-0.22128938
63,59.209377,-1027.4551,16.965584,-36.703674,0.26929498,-0.58259803
32,60.097164,-1033.94,0.88778687,-6.4848633,0.02774334,-0.20265198
37,62.656353,-1036.439,2.5591888,-2.4990234,0.069167264,-0.067541175
31,63.56085,-1037.7842,0.90449524,-1.3452148,0.029177265,-0.043394025
32,58.550816,-1061.1086,-5.0100327,-23.324463,-0.15656352,-0.72888947
37,59.21119,-1065.7928,0.6603737,-4.684204,0.017847937,-0.12660012
30,54.392254,-1045.1094,-4.8189354,20.683472,-0.16063118,0.6894491
33,47.921078,-1061.2351,-6.471176,-16.125732,-0.19609624,-0.48865855
35,41.954285,-1058.532,-5.966793,2.703125,-0.1704798,0.077232145
32,76.95512,-951.13403,35.00083,107.39795,1.093776,3.356186
33,78.33418,-933.1123,1.3790665,18.021729,0.041789893,0.546113
35,50.563423,-952.9636,-27.77076,-19.851318,-0.7934503,-0.5671805
32,62.561302,-964.4293,11.997879,-11.465698,0.37493372,-0.35830307
33,80.36343,-984.7285,17.802124,-20.299194,0.5394583,-0.6151271
36,70.16551,-1000.6039,-10.197914,-15.875366,-0.2832754,-0.4409824
31,-65.06229,-1088.4542,-135.2278,-87.85034,-4.362187,-2.833882
33,-74.80626,-1099.3373,-9.743973,-10.883057,-0.2952719,-0.3297896
36,85.24346,-1177.3152,160.04971,-77.977905,4.4458256,-2.1660528
31,52.22531,-1107.4081,-33.01815,69.907104,-1.0651016,2.2550678
33,95.62164,-1164.5168,43.39633,-57.108765,1.3150403,-1.7305686
35,82.97679,-1175.7063,-12.644852,-11.189453,-0.36128148,-0.31969866
32,75.009964,-1178.1067,-7.9668274,-2.4003906,-0.24896336,-0.07501221
33,67.13348,-1191.7167,-7.8764877,-13.609985,-0.23868145,-0.4124238
35,-6.8619156,-1289.4973,-73.99539,-97.78064,-2.114154,-2.7937326
32,-10.606457,-1288.3628,-3.7445412,1.1345215,-0.11701691,0.035453796
33,-4.415264,-1264.9668,6.1911926,23.395996,0.1876119,0.7089696
35,-23.827427,-1219.9185,-19.412163,45.04834,-0.5546332,1.2870954
33,-22.08869,-1249.5349,1.7387371,-29.616455,0.052689005,-0.8974683
37,-32.65436,-1244.6248,-10.565672,4.9101562,-0.2855587,0.13270693
63,-45.985622,-1299.6199,-13.331261,-54.995117,-0.2116073,-0.8729384
37,-49.331795,-1297.9633,-3.3461723,1.6566162,-0.09043709,0.04477341
30,-38.18985,-1297.9614,11.141945,0.0018310547,0.37139815,6.1035156E-5
33,-7.4235725,-1358.8395,30.766277,-60.87805,0.9323114,-1.8447895
