delta_t,x,y,delta_x,delta_y,speed_x,speed_y
33,-89.62252,-199.61171,-7.912819,8.820908,-0.2397824,0.26730022
35,-99.83818,-187.4694,-10.21566,12.142303,-0.291876,0.34692296
32,-104.60517,-198.69176,-4.7669907,-11.222351,-0.14896846,-0.35069847
32,-116.97489,-198.7404,-12.36972,-0.04864502,-0.38655376,-0.0015201569
36,-125.93908,-207.7153,-8.964188,-8.974899,-0.24900521,-0.24930276
33,-147.27922,-229.38347,-21.340141,-21.668167,-0.64667094,-0.65661114
37,-157.41013,-244.91757,-10.130905,-15.534103,-0.27380824,-0.41984063
63,-195.39111,-274.99057,-37.980988,-30.072998,-0.6028728,-0.47734916
37,-214.8481,-273.38028,-19.456985,1.6102905,-0.5258645,0.043521367
30,-232.34753,-272.89606,-17.499435,0.4842224,-0.58331454,0.016140748
32,-226.55397,-416.59274,5.793564,-143.69669,0.18104887,-4.4905214
38,-236.5258,-428.5663,-9.971832,-11.973572,-0.26241663,-0.315094
30,-304.38773,-461.64,-67.86192,-33.0737,-2.2620642,-1.1024567
32,-322.7855,-466.64743,-18.397766,-5.007416,-0.5749302,-0.15648174
32,-409.9465,-541.9806,-87.16101,-75.33316,-2.7237816,-2.3541613
36,-443.8446,-569.0196,-33.8981,-27.039001,-0.9416139,-0.7510834
34,-412.82745,-486.7394,31.01715,82.28018,0.9122691,2.4200053
30,-452.81143,-526.4647,-39.98398,-39.72531,-1.3327993,-1.324177
36,-485.1043,-568.1641,-32.292877,-41.6994,-0.8970244,-1.1583167
32,-524.7725,-603.2696,-39.668213,-35.10547,-1.2396317,-1.0970459
32,-583.1616,-631.7847,-58.3891,-28.515137,-1.8246593,-0.891098
36,-675.0379,-703.1508,-91.87628,-71.36609,-2.552119,-1.9823914
32,-670.4785,-710.05396,4.559387,-6.903137,0.14248085,-0.21572304
32,-707.4483,-722.4193,-36.969788,-12.365356,-1.1553059,-0.3864174
36,-712.5488,-711.27136,-5.100525,11.147949,-0.14168125,0.30966526
32,-771.0881,-672.4995,-58.539246,38.77185,-1.8293514,1.2116203
32,-784.95776,-608.2174,-13.86969,64.282104,-0.4334278,2.0088158
35,-832.0824,-647.2381,-47.124634,-39.02069,-1.3464181,-1.1148769
33,-880.23914,-631.6367,-48.15674,15.601379,-1.4592952,0.47276908
32,-908.8751,-658.97156,-28.635986,-27.334839,-0.8948746,-0.8542137
36,-936.2342,-659.45294,-27.35907,-0.48138428,-0.7599742,-0.013371785
32,-945.71216,-654.0211,-9.477966,5.4318237,-0.29618645,0.16974449
32,-1077.7582,-667.0714,-132.04602,-13.050293,-4.126438,-0.40782166
35,-1063.765,-676.23285,13.993164,-9.161438,0.39980468,-0.26175538
